X;Y
4,5382804;15,9395626
5,4419635;15,5737165
5,3252412;13,9732450
6,4388153;14,8123898
18,0513633;1,0397498
18,6798806;1,4290003
5,8542652;14,9266292
7,0320397;15,5592417
4,3884407;13,7728941
5,6561733;17,3460866
14,9314423;0,0771817
4,8420793;15,0646847
5,7361122;15,5320757
16,2698215;2,4561129
16,8540745;0,0226996
16,4605884;1,6006916
4,7378533;13,9610031
16,5844884;1,2967766
16,7691507;1,0542224
15,0688745;0,5307818
5,6695043;13,9705470
4,8744948;12,5958141
16,3203896;1,0101082
17,0913423;1,4873824
5,7086917;15,2845883
4,8012068;14,2473604
17,3030435;2,3930610
6,3329908;13,5409491
5,0471457;15,4595160
3,5658043;14,0522647
5,7425221;14,6641604
6,0493142;15,8575884
4,1825330;13,9877302
5,2124487;14,1701620
3,8196492;15,2686275
6,1492378;13,5661646
17,9622555;0,1610570
18,5155288;0,3519572
4,9643506;14,3727957
17,0087493;0,4258894
17,5681923;-0,2706634
16,2950737;2,5859290
4,7050957;12,8022645
4,4618390;15,3984675
5,0010688;13,3558619
16,8810462;2,6707052
5,2358838;14,6060011
5,5213803;16,2078495
5,4418804;14,7920853
5,6934698;15,3576659
6,0268632;14,3168323
5,1140806;13,2174336
5,2027353;12,0606733
4,5983345;16,1164965
4,5246882;15,6114099
5,0724518;14,6193258
4,3008741;14,3094420
7,0197780;14,5658609
5,1236163;14,4723226
18,3266464;1,4748606
4,1155067;13,5491236
4,7054896;13,0513319
16,6036264;2,3784100
17,8710478;1,6086443
4,6287012;14,3782100
15,9584153;0,5766272
5,9196356;15,4280157
16,0573845;0,9561960
14,8529481;1,6973612
17,9245794;1,5709165
4,7344719;12,7149439
4,5367403;13,1026504
5,2940978;14,4187921
14,3085220;0,6077610
17,4330919;2,5440897
5,8493133;15,8135568
16,4190282;1,6358238
4,5162710;13,5534340
5,4813592;15,0553746
4,5783103;13,5714084
5,3386644;12,3739724
19,1144125;0,1824239
16,5870513;2,2673775
17,6242940;1,8586972
5,8187376;15,3080855
17,8161932;1,0750218
5,2185055;12,5411072
5,0927464;12,8233529
5,5812890;13,7306749
17,8941033;1,5596960
6,9749043;13,4827486
17,8122650;0,7337941
17,8269345;0,6871944
5,1955250;16,6800992
6,0589199;13,0235372
5,5412362;13,6694372
16,2764782;1,7021220
18,5797970;-0,4491367
4,1577820;14,1933584
16,1075440;1,6212115
5,4190285;11,9422084
5,2146732;12,6466767
15,2821675;0,9710371
4,5052006;13,3601440
16,8002474;1,6800033
16,0380257;1,7464154
6,2953268;15,3383629
4,2620687;14,9800173
18,0077894;0,1809627
4,6020913;13,9189241
18,6875424;1,2699327
6,4281151;15,5624566
5,0408054;12,3343888
19,1733589;1,5387143
16,1366941;1,7381568
5,9177472;15,0683268
16,2982642;2,1554835
5,2959111;13,7354318
4,2334849;12,6131566
17,1100171;2,3753664
16,1125486;0,9816966
5,2272811;13,7018760
15,4519520;1,1712638
6,0404983;12,9790817
17,4263703;2,3845081
5,8095230;14,8924052
5,3872758;14,8671290
17,4082294;2,5530511
5,3868724;13,2735444
17,4884055;2,6535501
17,3829249;1,5970731
17,5147836;1,2558721
16,7750995;0,4974928
16,5562835;-0,1228619
5,6754042;15,0141365
5,7511190;13,6962572
18,0077816;2,4351523
4,7684154;11,5167960
16,7130270;0,3583934
17,3858295;1,5677250
4,2044542;12,9139798
19,7874770;1,4761699
4,4193778;14,6115272
4,4594930;15,8731345
17,6828680;0,8711645
5,1220101;13,4456765
5,8390593;16,1529124
3,9465331;15,2996202
16,5553946;0,2829618
5,4693982;15,3180337
4,4251909;13,7400648
4,8854466;13,3768883
16,2668899;0,7932996
16,5181170;1,9225081
5,2923695;15,4541266
4,4562872;15,0865190
15,8324747;-0,0558769
5,5107464;13,1307541
5,8563828;15,8751112
5,0670205;15,7560565
18,6772817;1,8620486
16,9507195;3,2976277
15,7060167;1,2962967
4,8442261;11,6154232
3,6854351;12,0840656
4,3839205;13,9194530
6,0365759;16,2173884
4,8702512;13,6750587
5,1588898;15,1761340
5,2747319;12,9902096
17,0450710;1,9708713
5,8199803;14,5701620
6,7214480;13,3081767
4,0560834;13,7338881
4,9359136;14,0713885
16,5794115;-0,7980779
17,5269570;2,0706392
4,7033843;16,1392416
18,4922361;1,5774578
17,0978989;2,0639852
5,1392566;15,1585085
5,3753392;13,5020848
4,8940697;13,9707738
16,7096032;1,3480158
4,2811127;14,8653292
18,0627108;1,2664647
4,7735301;12,4407336
18,3235217;1,6004850
17,0724918;1,9602462
17,0626971;1,4420865
18,1155892;1,4338342
6,0478770;16,8422180
3,7910413;14,3216568
16,3880136;1,4678004
16,4689046;1,2628089
16,1309538;2,0552211
16,6586375;0,8909453
4,9759531;14,9936402
4,4195178;13,8725011
16,8655271;2,8378549
17,1451815;1,3741284
4,9422753;13,0706612
17,6839826;1,8228236
16,3242171;1,0234418
15,7626502;2,0053347
17,1354111;2,5926016
5,2732461;12,3290171
5,4602663;14,6391542
4,4533737;15,9316997
18,2334526;1,4285390
5,3366385;14,4104062
17,7953093;0,1225275
18,4172442;2,9639663
16,8799198;1,6928573
4,8623022;13,4091236
15,2235589;0,0975838
5,5165605;13,2815195
16,7774773;3,0460570
17,7067261;0,9579546
3,4471096;15,7992612
5,5044085;16,1828373
4,5916892;14,7015560
6,2645362;13,7977071
15,4969096;0,5412104
16,9983556;0,5098106
3,6439129;15,1977571
17,1737457;1,4787325
17,0428456;2,2537992
16,0255767;0,7504156
4,2558976;12,0610757
15,9540065;1,9011385
17,0078581;1,5316944
17,4353769;2,0810830
17,1756988;0,0653798
5,7653381;13,5855319
16,7767029;2,8695529
18,0389597;0,5276223
17,3685900;1,2275163
17,2628770;2,1688435
4,9895901;16,4070486
17,1112780;1,1315384
17,0236255;2,5609386
17,8883492;2,6579065
17,1280305;2,1770840
16,2198639;1,1155113
17,7504590;3,4245828
17,3607222;0,8613622
5,6848528;14,7061613
5,2453552;12,9567861
15,3363229;0,8609725
18,9898437;1,7379093
4,1086056;15,0189460
4,9115484;15,2784512
17,0324011;1,2656539
3,9975075;13,7736135
16,4991704;1,3547150
5,1160559;15,4725147
4,5692490;13,2501589
4,4976475;15,3452470
4,9612415;13,9397865
4,4752314;14,8531577
18,3468247;0,5649570
17,2183154;1,4108066
4,2865185;15,4819314
6,3426401;14,4438296
16,1182420;0,7922883
4,4230356;14,4227922
17,1981667;1,8956642
17,6993132;-0,2855373
5,9375171;14,6160266
16,1603854;2,5954123
16,7391735;2,3185139
7,0191666;12,3322111
4,0319948;14,0429775
17,7728383;2,4599270
17,5233529;2,1956878
3,4222695;13,6777164
4,9380730;15,4193324
18,4872809;2,4936603
17,1144840;2,5624246
5,7797602;15,5051268
16,7207428;2,3647414
17,7731218;2,3356690
4,4813852;13,0912700
5,5638299;14,7956045
17,0357203;0,8745559
4,3365941;15,9290074
16,5076638;0,5778163
4,6422044;12,1964864
18,8046431;1,9090778
4,4592936;13,6443526
6,0768339;13,6583129
17,1195179;0,8134965
16,0205274;0,3401795
17,4776952;2,2801523
17,5232772;2,3380197
6,2720888;14,8047551
17,4502544;3,5284299
5,5605956;15,0582666
18,0842411;1,6901956
5,1821610;14,1183170
17,6148575;-0,6099212
4,6213352;11,6234130
6,0445517;15,6342318
18,9371455;2,4448116
5,0362824;15,8477097
16,8564908;1,1804835
18,0200570;1,7329111
15,9245011;0,5296243
17,0951414;3,6940128
18,6548466;1,0543036
16,9459678;0,8927410
4,9494683;15,0353712
5,0715128;15,7686600
5,0077517;12,7066165
16,4620483;1,1094940
5,7895873;12,7034895
18,6403629;3,2733983
4,6841734;14,0228883
5,7080408;13,1975649
17,7337588;1,3824361
17,5906570;0,4464615
5,3424562;14,6805549
5,5578554;14,0581114
4,4378986;15,3623743
5,4506690;12,8036537
17,8616838;1,6614066
5,6573622;13,0862427
16,2972972;0,4725092
5,7661747;16,6639468
17,1655818;1,4216113
4,9456780;13,3527861
5,3294578;14,7902711
4,9554881;13,9056342
18,8364314;1,7756391
15,7692661;1,9483059
18,0475935;1,8698953
5,8485422;17,0917627
16,3989664;0,6807400
17,4974528;2,8040729
4,5494132;16,1242756
6,4689828;14,1811169
17,5944132;2,0560144
5,0414793;16,2977945
3,8931052;15,2762388
15,4645315;1,5385208
5,9972509;14,7183161
4,6654449;12,3000624
5,7426197;12,3843558
15,5223368;1,6607670
4,7802138;16,8381760
15,5260293;1,5939148
5,6556962;15,6765735
17,2425682;0,7707846
17,8320981;1,1759571
17,4568843;1,1432245
16,2323350;1,0098956
16,3607489;1,3408343
19,7289591;1,8717059
16,5879607;0,2696362
5,4157977;12,0724405
16,3896627;1,6828312
5,0094030;12,2374029
19,0239310;0,6041220
19,1279362;3,8093303
17,9989612;1,4754485
18,3204387;2,4130861
16,1892180;0,2039404
4,3369711;12,4553459
4,4582974;14,9490565
4,6182564;12,6798479
16,0081015;1,0201742
5,0624455;16,8948650
19,2283386;2,8577808
15,5697630;0,1624520
5,7161314;14,9344072
6,2296822;13,4198411
17,2421338;2,7053057
5,3341821;14,5185841
16,8503326;2,9148425
15,9978217;0,1163278
5,3317864;14,3081380
16,9513462;2,7095682
5,8974816;13,8534816
4,6978392;12,0141604
3,8447604;14,1268862
17,3515228;1,0287655
18,0702693;2,1139802
5,2546103;15,4174393
16,2332238;0,5153209
16,1580096;0,7497177
5,2619997;14,5530775
18,7663286;0,6199662
18,2572451;1,4390769
5,4661917;13,8589254
4,3610604;13,3801130
16,3687073;1,6553345
17,3617148;-0,1226251
17,3026079;1,5659812
16,1347777;1,4495757
16,9573914;0,5776044
5,2125428;14,0967450
5,7624543;14,0256638
17,0394755;1,9877188
18,5037189;1,1709938
16,1066703;2,3122608
4,6703721;12,1450021
19,1051000;0,8931475
17,8392968;1,5825382
4,5346537;14,8926847
5,0337611;16,5655041
5,6052325;16,8033425
5,4576883;14,6905231
4,9215211;12,9661904
4,2634409;15,0680574
4,6196819;14,6012986
6,2629078;14,3945775
16,5771809;0,3593281
5,1812653;14,5246262
16,8297946;2,2925782
17,8407020;2,3939214
4,9076683;12,3041748
15,8145580;0,9782104
5,1926090;16,4811248
4,2895116;16,3870634
4,6008184;14,2315683
17,0737057;1,9197899
16,7861804;0,6566472
5,7782881;13,3900439
15,1893049;2,2576292
5,2809200;15,7443085
16,6672102;2,0515474
4,5189223;14,0681682
4,5833566;14,7223209
5,5277891;14,9171849
4,8526954;15,4810435
7,0732212;14,1984503
4,5311665;14,8539081
17,7226801;1,6696543
6,6038253;13,8428842
5,7688876;13,8267676
4,4681586;15,9795327
16,4271337;2,1778465
17,2992944;2,3945045
17,8568436;1,7207693
16,9354560;1,0810585
6,1412788;15,2059998
17,3881536;2,7417792
17,1832044;0,8545813
17,6382312;0,8627990
16,9029980;1,0065108
5,8103128;12,9707905
16,3830917;1,1368311
4,9950895;12,9419978
18,8234646;2,5731226
4,8044336;13,4068363
17,0012084;0,9544624
3,7052682;15,0160474
5,5664543;16,5886326
6,0418219;15,8046013
15,4920106;1,7264218
3,9608615;13,5170989
4,6932888;14,9479715
4,5594598;13,8681640
5,5137763;13,5883848
15,6429287;1,2686652
4,4877511;14,7120388
18,0514483;0,6938128
5,3905191;15,5808862
17,2955464;1,2836186
5,1766763;11,5109410
5,2233391;12,0045597
5,4546346;13,2535746
5,7102014;14,2601202
4,7275317;15,7641810
16,8795648;0,8806267
5,7191348;14,3854339
5,7829871;15,1351631
6,2597372;14,1484162
6,3040748;13,1252254
17,5936611;1,1745357
17,5345233;2,1761849
4,9124958;15,9721323
18,4346159;1,5376694
4,5574134;14,5767272
14,3401978;0,0484956
17,4230955;2,4111443
16,3066880;0,7847133
16,2901528;0,8034738
4,2863490;14,7974451
17,7101725;1,9840869
5,3466346;13,3279645
6,9181686;14,7390208
16,6964437;0,4636951
4,7673306;12,1484359
5,4036679;16,9085775
4,4598118;14,4391875
4,3120394;14,3214979
4,8845106;15,3044611
4,7357198;13,3628321
6,0643012;15,5019272
5,4091738;14,4075267
17,1196246;-0,6465529
7,0257569;14,5841626
19,3567060;2,2412689
5,1557086;14,7094155
5,0696940;14,5879257
14,5031902;0,7376577
16,3364962;0,9338648
4,8251263;15,0499454
16,9625575;0,1223714
6,7105631;15,4162922
19,4372255;2,3965676
15,4622720;1,4767309
4,7550505;15,8132743
16,2351442;0,5854384
17,1609114;1,9191648
3,8034140;14,6455778
3,8683023;15,7569942
4,4644936;12,2123934
4,4579953;13,3429028
16,3766579;0,9738415
16,4868881;2,2346118
15,5689935;1,4669366
4,6804009;13,7467518
16,5840288;1,7700716
16,5799580;1,5379067
18,4844833;2,1158103
16,1638210;2,2042982
4,5014136;13,6899517
3,6641204;15,4757352
18,1291655;1,8526096
17,4760005;-0,7709985
17,6076913;0,9172659
4,5853655;15,3649482
15,2687383;1,4305002
4,6588175;12,8178919
5,6517691;12,2323997
17,3231769;0,2405262
16,8992470;2,1752535
14,5579611;-0,1782094
18,1102124;2,3862831
15,5961127;1,4161744
5,7265366;12,3164530
16,4103974;0,2962878
5,1468628;14,9835138
5,5167619;16,1742280
4,6294719;16,5817594
16,2832543;2,3426054
15,4567696;0,6935029
17,2521433;0,8183986
5,3661867;13,5304100
17,4187934;1,8364858
18,4222254;1,9951394
16,4395648;1,3921577
6,2151786;16,3146909
5,9824667;15,4879058
5,0788450;15,4470745
4,5607601;14,8000065
16,6376219;2,4172363
16,7099745;3,1865027
5,6944172;13,9742536
4,4568206;15,1060627
6,3267166;15,0217989
18,3253774;-0,0942505
5,3721994;13,3349826
15,4690928;0,2829327
16,8676740;0,4173916
4,1486705;14,3671860
5,6550910;15,5313048
6,5801836;13,7786003
16,5239919;2,0875361
17,6746069;0,5353110
17,3390499;0,6828131
15,9033754;1,5275460
5,4656013;14,4663977
5,6266308;15,0881513
16,0161766;0,6538492
5,1538842;16,0162664
17,8399449;2,9816361
17,2667443;0,1561888
5,7216986;14,9953147
5,4173815;15,6721398
5,7861949;12,8181684
17,5049737;0,5406512
17,3097486;1,6521474
15,4442706;1,4572847
17,0659032;-0,7509239
17,1037986;0,9446177
16,9682575;1,6832480
4,9420187;11,2190156
4,7185430;14,7649187
16,4901441;0,5908652
4,2354635;15,1657875
5,0371409;16,2105207
5,2122373;14,5569666
16,6104824;1,6345104
18,2646791;1,1613479
4,9350888;13,5940687
4,7813384;14,3436591
4,3961996;12,9961016
16,4111373;1,4299425
18,2331529;1,6460141
6,2554052;14,8935615
16,3593825;1,5161203
16,4384210;2,5375906
17,6861592;2,5062258
15,3664142;0,6905918
5,6597238;12,3646026
16,6712207;3,9636451
16,6038758;0,3352024
6,7211383;15,5949878
16,3585198;1,8585333
4,6252489;12,2000355
17,8506770;1,0167938
17,3528413;1,0084315
15,6950695;1,1721430
16,2936231;1,2682531
4,7704184;14,8050464
4,5900855;15,6287790
18,1666647;1,6426985
18,7288883;1,0075591
16,7610461;1,1790653
4,9165343;15,7357918
6,0691010;15,1691526
5,5755107;14,2261663
17,1078784;1,4373728
18,4318619;1,0429797
15,0537512;0,1077502
5,6160989;16,4214268
17,3263433;0,1333135
17,9437565;1,0000444
15,5451108;1,3806640
18,7027868;1,0955950
17,2015901;0,1228152
16,6115132;2,3429573
16,8413011;-0,4378956
16,9098187;0,7313876
16,1613052;1,6136001
4,2598464;12,0397678
5,0763864;13,4653040
16,6793687;2,9132163
5,1739271;14,3602372
15,2384352;1,1257886
7,0398854;15,0928695
4,6637417;15,3294796
4,6182042;13,5776504
16,6201461;2,0440755
3,9520990;15,4969224
18,3825229;0,5573333
16,7105052;0,3284933
16,7630992;0,1680540
16,8147894;1,1817933
5,0471322;13,6612332
15,9222871;1,6941046
16,3174881;-0,4572422
19,3753307;1,1663367
4,4151683;13,9539516
5,1903805;15,6868841
17,8718442;2,9961635
17,2259335;1,9646170
4,8423277;12,5929451
16,8286094;1,8345497
15,3142987;0,9637230
16,6718176;1,2700285
16,7412459;1,5322387
18,5620646;1,9853679
15,2909141;-0,3687947
5,4392853;13,8835246
4,1795213;14,4830121
16,5771297;2,0560316
5,0460942;12,6934683
4,5547771;11,7318499
5,7031121;15,0231440
15,5346799;0,6086561
16,3108544;2,2492201
6,2946749;15,0516412
5,3699864;14,7534881
6,3579243;13,0817563
4,8448641;14,5025987
16,2849623;1,9678845
4,5982230;13,2542872
15,4462209;1,3105415
5,7968093;15,5162886
5,0405148;15,0988436
6,2911726;13,1551562
15,2911333;0,4188862
18,2039769;1,4166409
5,3618457;13,8734821
15,1601373;1,5749365
18,2950008;0,9684471
16,2916884;1,9359671
5,1204308;16,0482887
18,2557123;1,1952554
5,8378838;13,8206352
16,2186853;2,5286238
4,4530246;13,1937914
6,3287268;14,8759527
5,7013822;13,7160915
17,5079759;0,1219292
5,1514344;14,4018717
4,5010188;14,8176950
3,7479846;14,4273614
17,1905534;3,1137893
5,3974863;14,2690793
5,5222801;13,7613636
18,9135507;2,7624139
4,2160127;14,2163430
18,4586877;2,3446239
6,2361953;15,0218409
16,7683510;1,4508954
6,1718671;15,3087637
18,5670041;1,8722322
17,5069370;3,2847933
17,0138133;0,3153327
6,3247774;12,5459894
15,4181629;0,8047376
5,5042050;15,9648051
15,8798104;0,6341620
16,5040872;1,1609668
4,9829065;13,2199244
17,0802281;1,4054823
17,8698733;0,4535898
5,6094941;12,5415348
15,2838099;0,4467115
17,8046392;1,9887609
4,5265435;14,4893497
17,5364157;1,3857343
5,0823121;13,5996286
18,5439976;1,2900963
16,3564347;-0,1324657
4,7970357;13,1130267
4,4051173;13,8071299
16,9007999;1,8782760
19,2968366;2,7865162
4,3871945;12,4280135
18,2027021;2,1132822
5,5468734;15,1192389
5,3731842;13,2561463
4,3017994;14,0490231
5,8297496;16,5569103
4,8704650;16,2797188
15,3214205;1,3905701
18,5160016;0,3848379
18,2672123;1,9918461
5,2123351;14,2565403
18,3883931;1,7936339
17,5628493;1,6903626
5,6559604;13,3187638
4,7868020;14,4923337
4,8270958;15,1130419
4,9004745;16,3957138
17,1195219;1,4697907
18,6982300;0,9736148
16,5889511;1,9554776
15,0322818;1,4337532
4,6785791;13,0947029
15,9211847;1,3501506
5,9216240;15,6799831
5,3777406;14,2672700
18,7338360;1,4267645
15,5250660;1,6580434
18,5523357;0,4685824
5,2017377;14,4302321
15,1734459;0,2280949
16,1232663;1,2851583
4,7633920;14,4121639
4,2947799;15,1168142
5,1465997;11,7642116
4,4647114;13,4752895
16,1828954;1,1841529
4,4111149;15,3261913
17,6902070;1,6956102
4,4867165;14,3975099
17,5790403;1,9814611
5,6686585;13,7295949
17,2493573;-0,1625524
5,0155454;15,0287419
4,7919331;14,6014636
16,7722746;1,1141785
18,1100369;2,0714095
5,0063129;15,6451569
6,2372181;15,2182839
16,6131317;2,4489598
5,0189138;13,6349721
5,5709166;14,8371835
18,1370403;2,3047418
17,1924553;1,5036081
16,3085770;1,3534171
4,6460652;12,4012994
18,3429516;2,1530375
16,4264155;1,9935945
5,0574024;16,5483791
4,7313677;13,2225142
15,7300046;1,9720600
4,3289037;14,8521068
15,7154353;1,8279787
6,7444029;14,2650747
16,5561730;1,0317522
6,8443057;13,5454106
4,9336421;14,0238914
18,6272994;1,4416939
15,1899328;0,4166631
14,6045180;1,9569936
17,5268237;1,7192010
18,3850437;1,0175869
17,6316297;0,2246349
4,5776580;15,6421716
5,2245696;14,2441215
4,7228037;12,2169034
18,1648014;1,3950657
16,4718965;0,8831185
17,3431314;2,4697365
18,4892016;1,2313424
4,8733014;14,1719325
4,2822210;14,9091911
17,2229357;1,9914207
3,6457501;14,8935782
5,1567416;14,5200132
4,8792751;13,8348702
4,8269890;13,1410836
15,4952547;0,5684134
6,7599216;14,1335099
5,7406661;12,8425016
18,0383933;0,1735894
4,9004552;11,2900485
17,9318860;0,3504366
17,4438757;3,2222748
17,8062466;2,4300827
5,1874683;14,2364585
5,8770636;13,2398627
5,8711676;13,2675301
15,3394818;0,5733183
5,5430402;13,4589121
5,7874891;14,3830421
16,8398413;0,2915230
5,3329228;13,7708902
6,1548328;13,8441275
17,1137949;0,3012733
3,4851298;14,5041737
4,6548338;13,1290627
15,5113155;0,9036106
17,1961863;1,9637199
5,6113887;14,6548104
16,6920107;2,0777726
5,7137658;14,5742584
17,6166651;1,7760479
18,0639162;0,5208437
5,8747566;13,7237068
18,6676179;2,0253369
17,9920983;1,8072589
4,5819915;13,2174617
4,7474641;13,7879930
6,5788264;13,1881910
16,3465378;3,1736951
4,1603329;16,8525593
5,7569112;15,4208685
17,6347952;1,7175380
17,1740254;1,9489463
16,7492567;0,8456510
15,8772936;2,0050821
6,5944432;13,8691964
4,6374511;15,4051895
5,3204160;13,8645892
17,8508781;-0,7149151
4,4147838;15,4340755
5,5001563;16,3179983
