X;Y
8,9759778;27,4869704
-11,6061978;19,3405187
9,2432399;24,3864931
-10,2775688;19,6427640
-11,3750915;18,8062723
24,2046037;9,9936583
23,0452872;10,8812349
24,6293501;10,5640665
24,7329543;10,6200247
22,7383261;13,2108751
-12,5064191;20,6048211
22,9408511;10,1141125
23,1107485;10,8903703
-12,7140212;17,5802521
22,7406111;9,4553153
23,0787318;11,5837495
-10,8929172;16,1966426
24,6596895;11,6609884
9,3196731;26,7204357
11,1359350;27,0671703
7,4949013;24,7726543
-10,1967614;17,3561670
-12,4394183;18,0833131
8,9594836;26,3405557
-11,2513363;16,3853516
22,2070915;9,4454461
-12,0817338;17,7122816
21,6429548;10,7037087
21,9024870;10,6599414
24,7171138;10,2525999
-12,3431273;17,1250025
22,0437007;11,8501812
22,8472951;10,0277357
11,3791114;27,0899164
23,5677458;12,0962128
22,6094942;10,9459080
9,1349645;25,5518666
23,4105099;9,9275650
23,1143151;12,2351441
21,5162576;10,9393917
22,3629512;12,6161467
-10,2797568;17,5235184
24,5060101;9,7646476
-11,7380362;19,0469785
-12,3747571;17,0836130
8,6225694;26,0570025
-12,9254325;17,4714842
-12,5410871;19,9382044
7,8592405;25,9563817
24,5300662;11,1875560
-11,1859800;18,6423691
-11,4710623;17,3170368
23,6408602;12,6610840
10,0044937;26,4897822
-12,1557689;19,4224246
-12,1061583;17,7233196
-13,4601576;18,4287653
-11,3702944;19,4761222
23,2717463;11,3804992
11,1340999;24,7654614
7,5073268;26,2680657
-11,1920933;19,3472483
9,6452229;26,5343627
-11,6586708;18,9285619
22,7897339;10,2722522
24,3016837;10,8906531
8,5992196;26,1886290
10,5217233;26,2895029
-12,9291431;19,4533677
8,7269452;24,1437535
22,7760224;12,1451229
10,7934881;26,4424489
-12,0179169;18,0469493
22,6152645;10,0272851
22,5346173;10,8791960
22,3250906;12,2137078
24,1329355;11,3603349
23,1385184;9,7697327
23,9210131;10,6350462
7,4325693;24,7970512
43,2570489;42,5560694
23,5160143;12,6505114
-12,3659782;18,4627016
22,3254133;9,3560414
22,6821821;13,1427730
21,8127382;12,2202242
22,6154496;9,8473817
23,9418323;11,4430278
-11,9620837;17,7144725
23,8363183;9,6596196
-12,4566523;18,3423771
23,7142083;11,6560948
23,4384059;12,7445473
24,6023183;11,3045688
-11,9414086;16,4370690
-10,5582944;15,6607656
22,0224199;10,3342872
-11,6862488;17,1941747
-11,5180867;18,7410630
-11,9327834;18,6038035
7,7513904;25,2347709
-11,4194375;18,5837083
22,8387730;10,7517873
24,2807961;11,9715441
-12,5411456;16,9313716
24,0044365;11,8412719
8,5294081;25,4904229
24,6180421;13,5734179
8,4906662;26,2176784
22,8452063;11,1527202
22,5606966;10,5435722
22,8856247;11,8014900
21,5236711;11,4858020
9,9244134;26,9528449
-12,6008681;19,2322532
24,2214083;11,3100660
21,9316651;11,2070263
22,5742241;10,2916795
-12,5125626;20,8937741
21,6261855;12,4814785
24,8104101;10,8623921
-11,0451316;16,1175555
23,2073657;10,4686968
22,9576310;12,7248378
-10,6173253;19,2509765
24,3559556;9,9657063
8,2301322;26,1292769
24,6569448;10,8364059
9,4506162;23,6406480
-13,0614891;19,6700862
23,3811228;9,9899274
23,2470223;10,8132660
9,4077765;25,9500821
-11,9697782;18,0202903
-11,4431510;17,1894347
23,6327527;11,8956242
9,3154293;24,6606343
22,3244355;10,5675840
10,0210871;25,1905956
23,7458566;10,6731877
9,1506365;25,7004614
-12,9387968;19,4046592
-10,8208875;18,2601561
-12,3855708;19,8960091
23,1989240;12,1509756
10,2358054;25,7709330
22,2317492;11,7172181
8,4480845;27,5238994
10,3600381;27,2097338
-10,2745539;19,0860256
-11,7064764;17,0915742
-11,9402490;17,6832975
23,2361683;10,7591883
23,9682236;12,7853181
7,7089576;26,5662124
8,4324759;25,0738661
9,9173362;25,1769109
8,8694778;25,0270942
22,8400632;11,6091281
-14,0212531;19,0881907
-11,6155442;19,6941856
23,9024675;10,7008004
23,8841669;10,7997106
9,3083714;24,5163955
24,1162086;11,5928059
21,9382258;11,2636816
8,8245657;26,2396139
23,3099553;9,9680557
23,3501006;11,9371732
20,1127187;10,4515628
-12,3556798;18,8363390
8,6615499;24,5109464
-11,5783848;19,4100662
21,9285310;10,9480768
8,9339529;25,4541821
-11,9771643;19,3815386
23,8926442;10,9130978
22,6934413;12,4130248
23,6289919;11,6735704
24,6459543;11,0083900
-10,9725390;18,9689084
-11,7261070;20,2639013
23,5462882;11,5547359
10,1917105;25,0352798
-10,0049424;16,6810253
22,6358371;10,0499431
23,0970640;11,9102377
21,6138921;10,9111091
-11,6526998;18,5201301
23,3835713;10,0788623
11,1456606;25,8078058
9,0244067;24,8439887
-10,4067834;17,2010246
22,8843737;11,6926908
23,2245944;10,5486805
8,0127625;25,1837086
-13,1921365;19,4108347
-11,1214547;18,6862130
7,9845007;25,4528743
22,3702450;11,8394529
25,9114889;10,1030469
-11,9645671;17,0459875
8,1271765;23,3870465
9,4566393;26,3953557
22,2345690;10,3287951
7,7486497;28,0196048
23,7544058;10,4168413
-10,0928612;19,5014489
8,7531447;25,8935438
-11,4971733;16,8907654
21,6286836;12,5343341
22,3698181;11,3993799
22,7560415;10,6868252
21,4855718;9,8611471
22,7098489;11,2323855
23,3072471;12,3647671
24,3005245;11,2536584
-10,9065072;16,7190298
-9,4181976;16,6935292
-11,9492094;17,6976873
22,6970957;10,4390407
22,1971425;9,0235628
22,4826525;13,0100877
22,4278593;11,4923135
21,6987400;11,6229537
25,3719709;11,7203015
-10,3684533;18,1470207
24,2342055;11,7715395
23,2452778;12,0602994
9,3858452;27,8061443
22,6570357;10,6554244
22,6306258;12,0905206
22,7514499;10,4169993
-10,2307643;19,8995883
-13,4532372;17,9263888
23,1622349;11,3160215
-11,4018475;19,7598907
-10,3246248;18,7042366
22,3964634;10,9487027
-11,8909248;19,3463409
23,0040151;12,0977592
22,2176785;12,4160414
23,4499080;9,4892648
22,9291224;11,2902733
23,1013071;10,1184409
22,1785224;11,3266694
-12,6448834;19,6678901
9,3869118;25,7836345
9,5013336;26,3148885
22,7735328;11,1695205
22,6622489;10,8957219
10,8421803;25,9249158
10,4870531;26,5784770
22,4522148;11,2917661
-11,2776566;19,4070065
20,3063984;9,7048825
-12,1028800;18,2694284
23,5300158;11,8083691
-10,3971957;18,6661257
-9,9449251;17,7295180
22,9648696;10,3260511
-11,2329417;18,1491577
-11,9294906;19,0652086
-11,2731092;18,4803624
21,7326949;10,7935130
24,0392298;10,8781557
8,7125067;25,7871124
23,8844255;12,8298549
-9,6890584;16,2462619
8,1911630;25,1180922
10,0709887;27,4404617
10,2763284;25,2038503
-13,0477189;19,2085077
7,6584943;24,1222081
22,7624886;9,3641552
9,2082924;25,6312541
-10,5841154;15,5446871
21,8162806;10,6557037
22,3633405;9,1762435
8,9097674;25,2678708
23,1671000;12,0710176
22,4564331;12,7569461
-12,5015959;18,2212316
-11,2975953;18,6452741
9,1901718;28,6692763
-11,7061600;16,8372635
8,0330884;24,6667500
23,3420155;13,0509210
-11,4051929;20,7565871
21,9347358;11,3614116
24,3348949;9,9249446
8,1270563;24,8967411
23,0727963;13,3306352
23,5819226;10,7649477
8,1545086;25,0140117
22,9092877;11,0488863
8,9056162;24,7473038
22,0694356;11,2262113
10,3086117;25,2838519
-10,0117699;18,3875504
23,5701037;11,6459499
22,6383668;11,3695854
-11,4825603;17,2989170
-10,5475829;18,4731434
-11,3600138;17,3863660
10,4282449;25,7660610
9,9123865;26,0426227
24,0791651;11,8773611
22,9877094;9,8604394
9,6932384;27,2212616
21,7953570;11,2034731
-11,1058198;17,4513848
-12,6263809;17,6429509
7,5007531;25,2852294
-13,9812775;18,2948249
-11,4032195;19,5734708
8,0941173;24,8450231
22,2968088;11,1743156
21,7173315;9,4315056
-12,3161087;17,8151089
23,1975661;11,0355981
24,3743386;11,8821521
24,6067396;10,7187309
-12,0822797;17,4521937
10,8551928;26,3828298
10,1162482;25,3505761
9,1835539;24,8819171
-12,5537883;20,4943038
8,9694590;25,3329832
23,7089362;12,1641423
8,9167866;25,8796333
11,1282690;25,1379151
22,6401890;11,7352710
23,2037465;10,3700375
10,4749298;25,5235845
9,1124500;26,7386546
-13,1736055;17,6990042
8,1270650;25,0592465
-9,8303595;18,6621362
23,4664151;11,3861004
-11,8834416;19,0535531
-12,6273082;18,8882248
23,3502601;10,2796898
-10,7961233;19,8098269
24,0046808;9,8265381
-11,7154783;17,5583062
-11,8904446;18,6164481
10,8900703;26,8361966
22,8696990;12,0622327
23,6164364;10,3705557
-12,0729262;19,5783146
-11,8828986;17,6159115
22,0786698;9,2681435
23,3804062;11,8219645
22,8429864;11,7981009
-11,4992636;18,5981421
23,5153093;10,3829824
25,0697658;10,0550849
23,7198786;11,0898729
21,5538302;9,9279264
23,1057571;11,3922088
24,0203705;11,4626010
-11,7323197;19,0033108
22,0680951;10,9122595
22,8952887;11,6523872
-12,1663714;18,7420049
22,5105778;10,1936032
9,4937069;26,7259377
21,1225135;9,9464937
9,9887665;23,0255385
9,6846508;24,7945633
-13,2868836;18,4091911
9,0641229;26,1460083
24,5389096;12,7864257
22,4720137;10,6525125
22,9679436;10,5759510
23,2592498;9,9954724
21,5347868;10,4622054
22,9350126;10,8296035
23,5789256;9,3770778
9,4942643;24,1001282
8,6266312;27,4793961
-11,9430671;20,2110893
8,8195057;26,8785474
-13,5539118;19,7361458
-11,4528241;19,5575841
10,2936915;25,3517660
22,2679417;9,6101017
22,2152020;12,0746152
8,2700012;26,2237858
22,8140424;11,8785585
-11,6245603;18,9064083
23,7914760;10,6572403
22,2966810;11,3345081
8,4818623;25,8029046
21,1767319;9,9993911
23,6335948;11,8063316
22,0265404;10,7965885
-12,8884379;17,4854803
22,1811417;11,1100015
-11,6499813;19,4314764
23,2032147;11,9400200
11,0641715;26,5831225
21,7439072;10,1862563
24,0495339;12,6603807
22,4516188;11,2541560
6,8026410;26,7658303
8,2887888;25,9798506
-11,4501455;19,6083640
10,2782218;24,2732912
23,9598165;10,9315111
22,5464000;12,3754254
-10,8359969;19,7912314
24,7750133;10,2556400
8,6837263;25,5345111
23,5848060;11,1274282
23,4483239;10,2674177
8,1675860;27,5831217
23,9024899;12,8032984
-11,4759224;19,2851609
9,3880506;25,9647075
6,9349673;26,7359983
-13,2050892;17,8090700
23,2487035;9,6363078
21,1288718;8,7805180
-12,0003449;19,2803030
22,7514983;11,7024202
10,3150681;24,6400029
24,1782955;10,6470948
-11,9126494;18,3217845
-11,8602971;18,5250998
-12,3353390;19,5954947
22,8712614;12,4143171
8,6173058;24,1974456
-11,9306622;18,7544076
23,0845217;9,8587662
25,4673499;12,3733330
-10,7662031;17,8731656
-13,6997850;19,7951284
22,0168312;9,8514830
24,6818970;10,2441776
-11,1837802;17,4098471
23,7073598;9,3981133
7,8001212;27,2993157
9,5371441;26,3507358
9,4745165;22,9348807
24,5825747;10,4940177
22,7719283;10,6666387
24,1835002;9,2982239
7,7364206;25,1076545
-13,7540631;18,9454164
-10,6706399;16,2755984
-10,9847742;18,9642005
22,2835121;11,1895445
-12,4024322;19,3530803
-13,3213511;16,9690953
9,2579424;24,1081300
-11,7892950;18,3275922
21,7276810;10,8892135
22,6419095;10,0246381
21,4959906;11,7679152
-11,4256613;17,3831459
24,7475164;12,0736534
22,8152119;10,0860208
11,0169933;27,3543526
22,9927886;11,8087804
7,0498147;25,8643614
8,7286566;24,8460058
9,5273342;24,2466541
21,0531169;11,7601247
9,9771838;25,6615090
-10,8984118;19,3246824
23,4176521;10,0621388
24,5454265;9,1570465
22,1622600;11,6367641
25,2591887;10,8892363
22,9095233;10,2434934
-12,9835861;18,0875108
8,7826677;25,0033788
-11,4217266;19,0901758
7,7531195;25,7866634
9,0122484;24,2844221
25,5684947;11,6663770
9,7235667;26,9274887
-11,1775422;18,1848997
-11,1232286;19,6492679
22,5488379;12,6846421
23,9990866;10,5876668
10,5773605;25,0589217
22,6657515;11,4595079
23,8847718;12,2787253
21,6498857;11,3870959
9,4793490;24,9685234
8,4532338;26,6191379
23,6795408;9,7729862
-10,8703012;19,4045009
-13,0643955;19,2396663
22,5233486;11,3025608
21,5747283;11,8616491
26,1439066;11,6542639
24,4148649;11,6752755
24,0669670;11,3611859
8,6699798;24,5354714
-11,5122573;17,5695628
-11,9572312;19,2673480
24,5337690;11,8248108
8,3968006;26,7526073
24,7048677;12,8637086
23,4779668;11,9585692
22,1695413;10,2588277
23,9044846;9,2989763
-12,9223028;16,9120837
-11,6575113;20,1747903
24,7124315;13,2208425
-11,5727681;18,9839332
23,8319549;10,3541902
9,0686632;26,1175818
-11,7079951;17,2655184
-10,4551435;17,6822441
24,2086959;9,6049944
21,3670310;9,8289686
-12,7919579;17,8577931
-12,8522373;19,4309065
-12,2790274;17,0118781
-11,1729832;19,8279302
-11,8386550;18,0934287
8,9318475;27,3745932
9,8648144;25,7854353
23,5536429;9,5099977
-11,7867574;19,8030131
-12,4239250;20,1223076
24,8647296;10,5815644
24,3852966;11,5963700
9,1609034;26,1853860
8,1002110;25,8104027
22,7249194;11,7744080
-11,3583851;19,3509834
-10,2792755;19,5009444
24,1798245;11,7049942
-9,0095425;19,2164442
-10,8969375;17,0329507
-11,5382089;19,0270984
8,5618414;27,1150780
22,7718830;10,6881104
10,5177013;24,5318003
9,5138958;26,9992175
-12,2410958;17,6268766
24,4102707;10,5174936
22,9619914;10,1928218
-12,6280680;18,3440922
21,9922242;11,4744511
22,1852392;12,2493748
22,0496057;12,0864670
22,3734769;9,2150111
23,2302095;11,5329186
22,3000577;9,3564143
23,7870761;11,8708571
-11,8741245;19,7488285
23,4806030;9,9607039
-11,7377604;19,5209533
-11,1285009;17,6299494
-12,8103532;18,5753814
9,0274983;25,8344411
-11,3841126;18,2704789
8,7650328;25,3922333
22,1862396;11,4321931
22,3617299;11,9340967
-13,0519315;18,5177325
22,2097359;8,5313791
23,4783102;9,7495811
21,5854747;9,6772341
-12,2477644;19,8557525
21,6739777;9,9514930
23,3898513;12,5894673
10,6316138;26,1403318
10,1075314;27,4066796
24,4463459;10,5892983
22,0269228;12,3223852
-12,0956039;20,2122812
10,5444972;27,0072464
23,1508683;10,7136179
-12,3062580;17,5096147
24,7280064;11,9678566
22,7071750;10,8381547
23,6194279;11,6753044
-12,1070418;17,3256358
10,8554217;25,8703634
23,9805990;11,3165410
10,2596028;23,7208614
-11,2969137;17,6779990
9,3469960;26,2606347
22,4779105;10,5689830
23,3638732;10,0649441
23,3117570;11,1808747
23,7828072;10,9060749
10,1720085;24,6455958
24,7605529;12,8218081
-11,3280078;19,8097231
23,6193130;11,7546094
24,4596665;10,9773027
10,7529878;26,5366976
23,4136390;10,3077259
22,6805568;11,4788155
-10,6153338;18,5243485
-11,5804691;18,0363140
9,1418876;26,0764772
24,0943654;10,4690627
23,7497622;9,2513315
22,7851440;13,2018473
22,2710060;10,3881610
9,9651702;25,3412729
25,9502270;12,4009443
-11,3558993;18,6302308
22,5605505;12,2524272
22,0361535;10,2643591
9,2726496;25,7951445
-14,0004294;17,8478341
-10,4695675;16,8238048
24,2619183;10,4015804
23,3097369;10,1378733
9,8943151;22,7655544
23,5368353;12,2067590
-11,9424418;18,3761951
23,2514968;10,3741339
-12,1819797;18,5472046
23,2085905;10,3026597
-12,9359272;17,4221124
21,7512996;10,1424553
21,4083609;9,3176080
8,8087436;24,8429001
22,5254416;11,0701484
8,2804310;28,0246198
9,1810919;24,8377792
-11,8229629;20,3231450
8,6117624;27,5073887
9,0758880;26,2729585
-10,5098259;17,0773699
-10,1354236;19,3026669
21,2638699;11,8752059
25,9052387;10,3052809
24,1480963;10,3340567
23,2898086;9,4236633
20,9314886;11,2007695
-12,2341445;20,1640245
24,2572331;9,7388425
8,4842736;24,1900849
-9,3928619;20,0281977
23,9321899;11,5382427
24,1717654;10,3689852
22,5353925;10,3494025
-13,4609250;17,4774956
-13,7780191;17,6312465
24,0879746;11,2619588
24,0506340;10,5682128
22,3543871;12,0439892
-12,7060027;20,4152168
8,2831220;26,5817965
-11,7124217;20,2254152
21,2758221;11,4849678
22,5476892;9,9416845
23,1304054;11,5749332
-12,0150232;17,2489683
24,4892731;10,9451725
-13,0311224;17,7436979
9,4807726;23,7790184
23,6825829;11,6491367
23,5288918;10,0288487
23,7835844;11,3202354
-12,7613644;19,7242005
-11,9012710;18,3524770
9,3528014;26,9071012
23,6958904;13,2304910
24,0143226;10,9952706
24,4275157;11,2128209
23,6735201;8,7419155
21,6384754;12,1995826
22,9976276;11,9392124
8,6940570;25,8975365
7,8002653;25,7730843
22,0010900;10,3237591
23,4751798;12,5730914
22,2591861;10,8393599
21,8839719;12,3148985
23,7492363;10,0559670
23,2459638;9,9366819
21,8822868;10,2236747
-9,8043797;18,1310506
7,8100386;25,0747842
-12,8187298;17,1186708
