X;Y
3,3979239;6,9802303
4,9942503;8,1667283
4,9481363;10,9258353
2,3748272;9,5720796
2,4897639;6,2909330
14,2530835;21,4471452
13,3842215;19,1267873
13,3987297;19,9268492
1,8140050;10,5988082
15,0668532;19,5830911
13,8167939;20,3919529
3,9754126;6,6985523
5,2951836;6,6914161
13,9112114;21,1875706
15,1391067;18,0591209
14,0739632;18,6794121
3,4203004;9,2436582
3,3815455;10,5174396
3,8315586;8,2097857
14,2339507;19,8659599
13,1308175;20,1241216
15,9281331;20,2865977
1,8670081;7,6127544
3,9275497;7,0232478
14,3612179;22,2302604
12,9671994;21,7058692
3,5294128;8,0206236
12,6593803;20,0416411
13,1670164;20,7079013
4,4331583;7,7599400
1,6694792;10,0000920
15,2486189;18,7261081
13,6750474;18,0251135
2,7817431;7,9557810
4,1931335;8,2842112
3,7825218;7,1139504
2,3063700;7,5438874
14,0645975;19,0055898
3,0296775;6,8394164
3,2518829;6,9950617
13,7428762;20,4702510
3,8477672;11,0236423
13,5042050;19,6808279
3,6268285;9,5589347
2,5774484;10,0125864
3,5046009;7,7378323
3,4686558;7,5644326
3,4839973;8,7121596
3,3058982;7,5130157
14,3516773;19,9855031
2,9013909;6,7184502
2,3361739;6,6106928
13,0360819;21,0218464
15,0841571;19,1654982
3,1357746;9,3408706
3,0281648;7,0533416
12,8440518;22,4595083
4,0861416;8,3513309
3,8060109;8,9404062
4,5448014;8,2975817
13,8360179;20,2769720
4,9757733;8,9565483
14,9245899;18,9266763
14,1711338;21,6628622
16,0253452;21,5448383
4,0191434;7,9404174
3,3804994;9,3975222
14,1756661;18,0020977
3,7167404;8,5395011
14,1842543;18,0104142
4,0890132;9,1987060
4,3301370;9,5517627
4,0042438;7,5380142
2,8257049;9,6138248
13,6315573;20,0144151
14,4543102;19,2597012
2,5252454;6,2093984
3,5544283;7,5073080
14,0869932;20,8079179
12,8552015;20,4725347
3,7854134;7,7002666
4,0663648;8,4480300
3,1178491;9,2050602
3,4715204;7,3424520
4,2856761;8,9598758
2,8521711;7,0885805
14,5520528;18,7230467
16,2726836;19,0356082
12,9115900;20,3343272
2,8347921;6,4682201
3,4599384;7,4530221
3,3567910;7,1805221
14,9470918;20,7213044
1,9910690;9,5554361
14,5105959;20,8922775
2,0839285;8,4506188
3,3854246;8,2943130
5,0514773;7,3940893
12,8818589;19,6876368
14,3089233;20,0621615
3,5047849;6,0129004
13,8398373;19,4930099
13,9706230;20,4938515
3,8570613;8,2492717
13,4410520;20,4231187
13,8814532;20,4143575
13,1674819;20,3321051
2,9681114;7,6209242
12,9345964;19,8360648
12,3447645;21,0426891
2,2788080;8,4061822
4,1893414;8,1268667
14,2993960;20,5220605
12,2595932;20,1568274
3,1596688;6,9276218
14,9344098;22,8945105
3,1056421;7,4585992
12,4266513;19,5514436
1,9453821;8,0400051
2,2940367;8,8448513
2,8416967;8,6614321
4,3257052;7,6932294
13,9837340;18,8178927
5,0691259;9,6617448
13,1930632;20,3145826
2,7815080;8,9771631
13,5961086;19,9923238
14,6136146;20,1127982
14,8649001;18,8171498
5,0774978;6,7103003
15,8917343;21,1971085
14,0632639;21,7629423
14,2218881;17,6448139
2,1879581;8,3110739
12,4724232;19,8950166
15,1553654;18,1450820
3,7189469;6,3308483
13,8876240;22,2884227
12,2881917;19,8427082
15,3643743;18,9906633
14,4945863;17,6997051
3,3882409;10,1483378
3,0535371;7,9225749
14,3874531;21,2824489
12,3357768;19,6549986
15,9186872;20,1895641
4,0760187;8,4347744
13,3165746;21,0088033
2,0694399;8,5214775
1,3580233;6,2418206
15,7721014;21,3670096
2,9100494;8,2106479
13,4428561;20,0880281
14,3110594;19,2445894
13,4597961;19,1948025
15,4481662;20,4696838
14,4939295;18,4175560
14,2770146;19,1137139
15,9672302;20,2481991
2,6911876;9,6815616
13,6464404;19,4765108
12,8274751;19,3209164
3,6556868;7,2467197
3,6413884;9,0634013
3,8636032;8,5431221
15,2463037;18,6867215
16,2629181;21,3900596
2,8470703;7,5119025
4,1160645;5,8025715
3,5666772;8,7338233
3,2881780;8,3558304
14,3361097;20,0288947
4,3887372;10,0113191
14,1285927;18,3821098
2,6232412;7,9920604
3,0476515;8,0296134
15,5962924;19,0340606
15,5606508;22,0182638
4,4241098;8,1260439
15,4077518;20,2107010
4,7549361;9,7012181
2,5285234;10,1561779
13,8107380;19,7014699
14,0893968;20,7679203
14,4034157;18,9826990
2,6365775;10,1392666
1,8451666;9,9544530
4,5226197;6,2920991
14,8043476;20,0201859
15,2144275;20,0229637
15,8919448;18,5036750
4,2942096;8,8218407
1,9573708;10,0616701
11,6640284;20,4316725
3,0260365;6,9587084
3,1607282;6,2331703
3,0305406;8,2723736
14,9226067;20,5120284
2,0931539;8,3510358
13,8549408;21,3917246
15,6332205;20,4977970
4,0244049;8,7563952
14,3402842;18,7003767
4,2367106;9,5369814
3,5285581;9,0072151
13,0601956;18,4553012
1,4726111;9,0351780
14,8621984;20,8507255
15,0418495;21,2955278
13,3878446;19,8823264
2,3625382;7,9937001
3,1693596;7,1389367
2,5191141;9,4290868
5,3876063;8,9509146
3,3140715;7,6857669
14,2339612;19,3059654
14,5519940;20,4143487
12,9072402;20,0346699
3,4978282;8,2718820
11,7781779;18,9322559
13,7975594;19,4842683
2,6992705;8,1722369
3,6595362;7,4606385
4,7044647;9,2111669
2,5064564;9,0755218
13,2906466;22,0051127
14,8576579;18,0231259
3,6205832;8,2506228
14,2050873;20,5318828
4,1691390;9,2615631
3,7093306;8,6314127
2,7254778;7,8165977
16,6242043;21,7500660
14,8819179;21,4225123
14,4699546;19,3187058
3,5441716;8,4169289
11,9503269;18,7131535
2,2413500;8,1562468
14,2658745;20,0529871
14,6671510;17,8548017
3,5318745;8,8764509
13,7484865;18,9232104
3,7286264;8,5340355
15,1994883;20,5073690
4,1703496;7,7596217
14,0536241;21,0222991
2,7905549;6,8121778
2,8335193;10,1627877
3,3511117;7,4162298
3,2261965;7,9347503
5,5173987;8,3741966
3,7705256;6,6410923
3,8631829;7,0827881
13,4084213;17,9859903
3,3939015;7,6754035
3,1160511;8,9864671
3,6342783;6,8174679
14,3500636;19,9786673
15,5874289;20,5725954
3,8781385;8,6291290
4,2338755;5,9512937
2,1188554;9,1033514
12,9312090;20,8941872
13,8914133;21,1185022
2,6059718;8,5939562
13,9622398;19,5806452
15,4098617;19,4165859
2,7857680;8,6586768
14,9687468;20,6604400
14,5403898;20,6420247
13,8677224;20,4644806
14,5387876;20,6128945
13,8981408;19,6458550
6,3173256;7,5776799
12,4216974;20,2127108
3,8989985;7,2687139
13,4191387;20,7194173
13,9822294;19,9658612
2,0222854;7,2026836
12,2660706;19,0774594
15,3221818;19,0360398
4,1021957;6,8517841
3,8854126;8,8030559
13,9602327;19,6135489
12,9455368;20,6339970
3,7714103;7,4796933
13,8825915;21,7577422
12,7629644;18,8958735
2,6825174;8,8695605
12,8150319;22,5809559
1,8566781;9,1597289
3,5758647;8,2839334
14,6697193;20,6199817
12,8878816;20,2754890
13,2713200;20,5183104
14,5906000;19,1662086
1,6160899;8,3905782
14,0660126;20,6231398
2,3375703;8,1164311
3,3005654;7,3314560
4,4782859;8,2753418
12,2859697;21,5192300
3,7023355;9,6111602
5,2732950;9,4030353
14,8862184;18,5856091
13,7300741;16,5811894
14,7011581;21,3423073
2,7816296;7,7655527
14,3602282;19,8081958
13,4307107;20,7637728
4,9840766;9,8623665
12,9665649;19,9334238
3,8447292;10,2975053
13,8983764;20,0348304
14,7939597;20,4567238
2,9757957;7,2727406
2,9741593;9,5904417
14,4468164;20,2835046
1,8822140;11,3159568
12,0558581;21,3623701
12,6841911;20,9074641
4,3403262;5,9818603
13,6036068;20,3110735
4,2575907;7,8584722
14,8331764;19,5736709
14,3950946;20,5525309
2,4117212;6,3788066
14,9344770;19,8615399
4,1869051;8,5664051
13,4317094;19,3520697
3,2242572;7,0276576
1,2943731;9,6990677
14,4979037;20,1832985
2,4464487;11,3039903
4,9729585;6,4289732
2,8377453;8,7092899
14,2787442;18,2528574
12,6559212;18,6111741
15,3246552;19,0259924
3,1456014;10,6489908
1,8312023;7,5734412
3,6293573;8,5428096
14,2594858;20,9675164
2,5964164;8,1905060
14,7479720;19,3308921
4,0045448;9,6905627
2,6169788;8,8631395
2,7017404;8,8162852
2,7145104;7,3439022
14,6857904;20,7738824
13,8679911;19,6156773
3,7680527;9,8732817
4,0925351;9,6197896
15,3243007;20,2426011
15,2114399;20,9820042
4,0994736;8,8134026
16,3426852;19,2928688
16,0699569;19,1605209
12,4540269;21,5262260
13,4012280;21,5593178
2,9175553;8,0476433
15,3196362;20,8036426
4,2434818;9,8801799
13,1339711;18,6887504
13,6919875;21,2838305
12,7272825;19,3999863
15,3613337;19,0638353
2,8071305;7,4429847
15,8815295;20,2182606
5,1286483;8,9310095
4,9846224;7,6445887
3,1740050;10,0542167
3,6391648;8,9919684
4,9539763;7,8173037
13,1523100;20,4458436
14,9100010;18,9658645
15,2338897;19,3071444
14,1689434;19,4268382
12,9068506;22,1152276
16,0811578;20,7586140
3,3038747;8,6393452
3,9794598;10,1419688
3,8117470;9,6569328
14,9810534;18,9307597
14,8662759;20,1146712
13,8911564;19,1293318
2,1042316;8,8832569
3,6014655;9,1899836
2,5911460;8,3186532
2,1210829;8,1597530
14,8135208;18,9160955
3,1292574;8,4926093
14,3480690;20,5244074
14,2256936;22,4530590
2,7466812;6,1738414
3,9854911;9,4709016
15,9738049;20,4610662
13,8744215;18,5635292
15,9664239;18,7531602
15,1868012;20,3700440
13,2816984;20,5812893
13,4706567;20,9089061
15,0377447;19,8734428
14,5023679;19,2107590
13,1442500;21,1532270
14,7354620;17,5845510
14,5574299;19,0310045
3,4356605;9,6620998
2,3032469;8,1643289
4,7195344;9,0926215
3,2730014;7,1096266
3,2354417;10,0153494
14,6278080;19,7762132
3,4766995;8,1251337
12,5376640;19,2568841
4,2381093;9,4315756
15,7323232;19,3791692
3,0729127;8,0747826
14,7831903;19,9162753
4,0231618;8,3006120
14,2567214;20,6508399
12,7435306;21,2863498
13,9704904;19,4805657
15,6227644;21,1055302
15,5239150;19,8992655
13,8042932;18,2203331
14,7786302;20,0938345
2,3757781;9,3427022
2,3148786;7,0970764
13,8717591;19,9463486
14,5411581;21,4970574
14,0867870;19,1129450
2,5088823;7,7554725
3,4463416;8,7957344
12,6078292;20,3892961
15,2030334;19,9978069
14,4351819;19,1044774
14,2087011;21,3730288
2,3941151;10,3790999
1,8939746;8,4805708
1,4499232;6,4567416
13,7302158;20,9145473
3,6046502;9,0467774
14,1425536;20,0726207
3,4828479;7,5205274
4,9543204;8,7792632
13,9602445;18,9311962
14,2622911;19,1981618
14,5163264;21,8700003
14,7109665;18,9137778
12,8509755;20,5540620
13,1286784;19,9565987
13,9860370;21,7018238
14,9439042;19,8213775
4,5775242;8,6437815
14,2162019;22,0020955
14,0225106;19,4319394
14,7801758;19,0349913
4,1326963;6,4815270
13,9147377;19,5270253
3,7243568;6,5148775
5,1402547;7,1519102
13,0789045;19,6269616
1,9591371;5,9709943
3,4586217;7,1437695
2,5261274;8,9782023
4,3615292;10,1890145
3,5544399;8,4431480
3,6423577;8,9832683
3,9789991;8,9359642
15,5562535;21,8619978
4,9928169;7,4061655
2,3956266;7,8267332
14,2078709;21,3722388
4,5198993;8,5140267
5,0742273;8,4988079
3,6652326;7,1002600
3,7283889;7,9936096
4,3021987;5,6163867
3,4100733;8,0618452
13,4380295;18,9136681
5,1147922;6,8329893
3,5287571;7,0149682
13,2489912;19,7421166
4,9574947;8,3375759
14,5764054;20,7044207
13,2599423;20,9936763
4,4624159;9,3315744
4,7186194;8,1756365
12,8025958;19,5192889
13,0701734;22,8210667
14,3286937;20,4288083
0,6783308;8,9660841
3,6489907;9,1293696
14,1305551;19,0664133
3,6492479;7,9629934
14,0999920;21,0988447
12,5385431;21,1145041
14,5092998;20,8831780
4,9461666;7,3027255
14,7850732;20,7705393
12,8490325;19,6005370
3,5497974;8,7917168
13,7764063;22,5893160
3,4220619;10,3213468
3,1780864;7,9447293
1,4589086;7,1989564
4,5783620;5,3953744
3,2734800;7,9783882
13,9443972;20,9733212
14,9516363;19,2816460
14,3093408;19,3392055
4,2525480;8,5729095
4,6286503;8,2926581
13,0929641;18,1102907
2,6042369;8,8319693
13,3335349;22,2515736
13,8586411;18,7244238
15,2301393;18,7243708
15,3149739;19,2042061
14,4397330;18,1892924
14,1905692;19,4806756
14,8119620;19,7800129
14,8608638;21,9216798
3,6145655;8,8140415
4,2400551;8,5584580
14,1080184;20,7720304
14,8788416;19,0340745
3,0819885;5,9994477
13,4082857;19,2257824
11,5247629;20,2341086
2,1564568;9,5869104
13,4466132;21,4901541
3,7525181;8,2338096
14,2645304;21,2998424
13,7612781;21,3597292
3,4852702;7,5561153
12,5366146;19,9766649
5,6376331;10,3019433
13,8031313;20,8573830
16,1322398;21,2386720
14,1197214;21,0060527
4,5610223;10,1405959
6,0365737;8,4590077
14,8407954;20,3653172
14,7284460;21,9585717
3,6171683;6,9389375
3,4680788;8,5047009
14,2457922;20,3088940
15,2130535;18,3974856
12,4264529;20,8315750
4,1029802;10,3478905
14,0598373;18,5598989
4,7333584;7,1006479
4,6924094;8,3794350
3,1651253;8,2259792
12,5484504;20,1750993
3,0866130;7,6880968
3,9001902;8,4711881
3,4229105;10,6802766
3,6473171;9,5634640
13,1814643;20,7682696
2,4396195;6,4111942
13,5418512;19,6864218
13,2510378;18,7826146
14,5438334;19,9203774
13,8815159;18,9294443
16,3590384;17,9006146
14,8328731;20,8795430
13,3348967;19,5230661
13,5088764;20,4110130
2,1840836;7,4835751
3,4655557;8,1615525
3,6033073;8,4845681
14,1083773;20,1464089
5,1752023;9,3028991
2,2627272;9,9970748
15,4601691;20,6251543
15,5932645;20,1139909
4,4100383;7,4159245
15,6274707;18,6981761
4,6806797;8,3347453
13,1012057;21,1201428
14,6138790;19,2142605
4,6892863;8,9998765
3,5810750;9,4427111
4,3681896;9,5228993
13,4461748;20,2038179
13,2071277;18,3935431
15,3409999;18,5251543
15,3304620;18,5649373
3,6274423;8,0030288
13,5947443;19,6146209
3,3013370;7,8452682
4,2510026;9,5256361
3,3247445;8,0410407
14,7104038;19,7721859
14,3316204;19,6631075
13,4041215;21,2881502
2,7780999;8,1366543
14,5363989;20,7600550
13,2268985;22,4126435
4,6577193;10,0002394
2,6842884;8,0025555
12,6327628;21,3014177
15,2120420;20,8050045
15,3607652;18,8313558
13,3019439;20,2838648
13,5804510;19,5618550
4,5132950;8,0149510
13,1433442;20,8418865
14,3452018;18,0716883
15,3187003;19,3238247
3,5258448;6,8661952
2,7469095;8,6754538
14,1822141;20,6387493
3,7996204;6,7508130
4,7478374;6,3971556
15,4999057;20,2293236
4,3628428;8,9432728
3,4147964;6,0022897
12,9003338;20,5198764
15,2098041;21,7010696
4,3189086;8,0718585
15,1844524;21,3444114
12,7529920;19,1026152
13,4724388;20,6418669
3,5081007;7,5578754
13,8031371;20,4216487
1,8536760;7,6344583
3,4802523;8,5710291
4,0025526;9,5047576
12,7499282;20,6083814
5,2659190;5,8651109
13,5442822;19,5363359
12,9005506;19,7831862
16,0019871;20,0510101
3,7942686;8,5264555
4,5385059;8,0717414
13,7392565;20,7949993
3,4228523;10,0161477
15,4113928;20,1766930
13,4829131;19,6102928
14,2201870;19,7719834
12,3800353;18,6648736
2,1829637;8,3470849
2,5940713;6,8823695
3,1700880;11,4879835
14,8200052;20,4506547
4,7088665;6,3156559
4,1288433;9,5179255
13,9811587;21,4373118
3,2535797;7,9063337
3,5128085;9,0232365
11,7842421;19,8049372
2,9504087;10,0230340
1,9348996;7,6112843
13,8331939;20,2985288
14,3344436;19,3893700
15,0733427;19,7556576
2,8234593;6,8715430
4,3176204;8,6819020
13,1392555;19,9786636
4,2312258;8,0414414
3,8093782;7,1782824
3,1169353;8,8673940
13,5813962;20,5755735
14,2359458;20,3108007
14,6547197;19,1512056
15,0953839;18,4322066
16,5133214;19,3675319
15,1205005;17,1675889
13,3290704;20,5337229
14,7586131;18,5275009
5,0315544;8,9197883
3,3623312;8,3046196
14,4897875;19,2932803
4,0964684;7,9388199
3,9093445;11,5495189
4,0480977;8,0847757
15,3596812;20,1043116
3,5927595;7,9888971
14,4511611;21,0546121
12,6406220;21,0208006
14,6120696;19,1876244
3,6914690;8,1442661
3,5906050;7,5813378
5,8075581;9,5741177
15,3890518;20,3725154
13,9088146;22,3339192
2,8926762;6,1958734
2,1331731;7,5780686
13,8240508;19,3080891
14,2362799;21,8859028
14,1862923;18,7559792
14,0362592;21,6578688
13,4570567;21,9200264
2,1200238;9,3299373
14,8761306;21,1037587
4,4695147;8,0333913
15,4366123;20,0929642
2,6243419;7,7991630
12,7202961;20,5962807
5,8690495;10,0130214
4,5953780;8,2770392
14,8627062;17,3298467
3,0754785;7,4502323
3,1315210;7,3006786
14,0621438;18,1847022
3,0342902;7,8561166
14,6370111;18,5377041
15,3176628;23,1153937
12,4609620;22,0636418
2,0115798;6,6813974
13,2001683;20,0913842
14,7057816;20,3255785
1,1503819;6,9449481
14,2679598;19,5113996
4,1717758;7,6157879
14,5568191;20,0893945
15,2922263;20,1510468
14,3338801;20,3429417
3,0019464;9,6743054
15,2759269;17,2441631
13,9849823;19,4963587
15,7396024;18,3176992
3,7475811;8,4544427
13,1060951;20,7663112
3,5116591;7,8316043
3,4696150;8,3505144
15,6692217;21,5442639
1,7750335;10,9735356
3,2724343;9,2069328
12,8495026;20,8355733
3,5158758;8,3710808
3,0202438;9,8452116
5,5683420;6,3278286
14,8836057;22,8427094
12,7534288;19,9663610
3,5797397;7,5984027
13,2881348;21,1928360
3,4103309;8,9274307
15,3442215;21,3726976
3,2455767;8,3593507
3,4797831;8,9768092
15,8316217;19,8660019
2,6623065;8,2995238
3,8802325;8,9518652
4,8300879;8,5899773
3,8873164;6,9770287
13,3579430;19,7470240
14,2453454;18,8242806
12,5214237;20,2009669
3,2480753;8,0893212
15,0443885;20,0830212
13,1860287;19,9895460
12,7515551;21,2684759
13,5378951;18,7888684
13,0912843;19,2010572
4,2195741;8,2000589
15,0812484;19,9633665
15,9706793;20,5391290
4,1992612;9,2013330
13,1973201;20,7062919
14,4687864;21,6574563
14,1834359;19,7285911
14,0376282;20,4488285
15,6098319;18,1138010
15,2168807;19,8494639
12,4651916;19,5192534
2,6445109;8,5680576
15,6804831;21,4401029
4,1254078;9,1698211
12,5443172;20,5215948
5,0382855;6,4820938
3,7295179;7,8159532
14,0597709;20,7540915
2,5050566;10,4511550
14,0563973;20,0914593
13,4112454;19,5634746
2,2863367;8,8575250
14,4302673;20,0812871
15,2483903;21,4000601
4,1916684;5,8407963
4,6317415;7,7681671
4,5152181;9,1027363
2,8155357;8,6912372
2,8885994;7,7882722
13,0751042;18,7386689
13,4585921;21,4463667
13,9715629;20,0441378
11,9777456;19,4639973
2,7175214;8,6774775
3,5115660;9,2461985
15,3570324;18,9565654
4,1650902;9,8444919
5,2147256;7,0714069
3,7243728;6,6943970
2,4181322;7,8999824
4,9249026;8,1481175
15,7661831;20,1894488
13,5709724;21,8384236
14,5644383;19,7355378
13,4087640;19,7945314
4,0116275;9,1148816
12,6628758;18,3883047
13,6498474;20,7602079
13,6896027;18,5767630
14,0778602;21,9023516
14,2601999;21,4162581
15,2946746;19,6364099
14,8533996;20,5668678
14,5843474;19,1980665
12,5979092;20,4037888
14,5725856;18,5220421
14,0053616;19,4599789
4,7012704;10,0113380
13,4084540;19,9497783
4,0294779;8,0727054
2,3333003;9,8929184
13,6292956;18,9107112
4,6580861;8,4273328
4,4800756;9,3647775
3,7280563;7,9516558
16,0957355;20,1076630
4,7695267;9,2882220
15,5255671;20,0024908
3,6860489;8,9589541
13,9900813;20,1407408
12,5093654;19,2869123
3,5285450;6,2697730
2,8678391;10,4834114
15,3412306;19,2742172
2,8548831;7,8147561
3,1666998;8,3509269
13,5382578;19,1617842
15,5699267;18,3892294
4,2939159;7,7274787
2,9328001;8,5717982
11,5569171;20,2482870
15,4560627;18,6136417
13,1989205;20,8990925
2,6333278;8,3551475
2,3548495;8,3262132
14,3058332;21,5387416
14,7903283;19,1771692
2,9756583;8,5700571
5,0771495;6,9343792
14,0892275;22,9311211
13,7289093;19,1975467
4,2522331;9,7476511
13,7306104;20,6932892
13,7725090;20,7254450
14,4677504;19,5670797
4,9798004;8,5708039
4,3333499;8,2442402
4,1006117;7,7313917
4,9625315;8,7244037
4,8807739;9,7478655
13,1710516;20,0274008
14,8313699;19,4126640
14,4934807;19,9796682
12,9576453;21,1197483
2,7192518;9,4196662
4,7968365;8,4412259
15,9950628;19,0233777
3,6869002;8,4974052
3,1155981;6,7312767
3,9820091;7,0780417
3,5618352;8,0672989
1,6030803;7,7065811
3,3750732;8,2931411
3,7285792;9,7639726
14,9175431;20,4022169
2,8991880;8,6049440
2,5624981;8,7838239
3,8320738;5,3955112
4,7957381;7,7965175
3,7076906;9,2017529
15,2120022;16,8051328
13,4313218;19,6344721
14,8222977;21,0847339
14,7834907;21,1165180
3,5695703;7,2755906
3,6278900;7,3836307
2,9302363;8,0799096
3,8954436;11,1551275
16,1122645;20,1698015
1,4443569;9,4945258
12,8752306;19,8413060
2,1677287;6,9858544
14,9234617;19,3111367
4,7621274;9,5854958
15,2892234;20,6919275
15,3163521;18,6500727
14,5291829;20,8034404
15,0278109;19,2055959
13,8285863;22,9863915
15,5944163;19,1675658
2,6887803;10,4145811
4,3966850;7,0936412
2,8949997;9,7823514
3,6958035;8,1502121
14,4880966;18,9204875
4,8443818;7,5368485
13,0922402;20,8353413
12,7441638;20,7027088
14,3112287;17,0813886
13,1107038;18,7947883
3,2492477;7,5008373
3,0377509;8,6661169
14,5768948;20,6454599
3,9215420;8,8445592
3,7755563;8,4271889
14,1130086;19,5493330
3,0448300;6,6677890
13,6882276;18,0345446
3,0166573;7,6077997
12,5822296;18,7859435
15,5180822;21,5775688
3,9092583;11,4624642
2,8408891;9,2422041
14,3994419;19,5783012
13,1172778;20,2759165
13,6972132;19,5493253
3,6118137;8,2489139
14,7210246;20,4270549
14,5120112;18,8652870
14,4383024;19,1705420
14,2529028;22,0313308
13,4929301;22,0953322
14,3264930;21,3330977
15,4705978;19,8897034
13,4020964;17,7198537
14,1899286;20,0056165
14,1434379;18,8127077
12,1146638;20,8994670
14,5890565;21,8133851
13,9092777;19,2999686
4,1742867;9,6130591
12,8183820;20,5168597
14,0200122;21,4557090
13,3461895;22,5267782
15,2755428;19,9750374
14,9185237;18,9420238
1,4337172;10,0339250
14,5973191;19,5908610
3,5237508;8,4925868
2,5507331;10,3103026
4,6570300;9,2725077
15,0772955;17,6698676
13,9154977;18,9449218
13,7927947;20,8174288
14,4672148;21,1881864
13,9126497;20,1072009
5,0643649;8,9413570
3,9777823;8,4675505
4,5991392;9,1099461
3,3700607;8,9366964
14,4207757;19,8389035
14,6647276;18,1751512
2,7314030;9,8221924
3,3061614;8,8966752
4,3219926;9,4237539
2,9125533;8,4754111
14,0794703;20,2471397
2,9918211;4,9300664
11,5503983;19,1264697
13,1493582;20,6477743
14,6707799;19,5597547
3,3130926;7,8356965
3,6518504;8,1527472
14,0683243;18,6110119
1,6874023;10,8496454
13,9304070;19,6610863
14,0505558;19,6754562
14,1499943;18,3598233
14,5826811;17,3619849
14,4990635;21,4099405
3,4197917;8,2598305
13,4874290;19,0214087
13,4766162;20,6852563
4,2561935;7,8464545
2,4508550;8,2461822
16,0134902;20,4425312
14,6732723;17,5315121
13,4812276;21,7336393
4,6165203;8,3296033
15,1716451;19,9934590
2,6691294;9,4098227
4,2720516;7,2764908
2,8927397;6,0942591
14,6415127;21,1869617
13,3533617;21,2686238
13,4348551;20,5197545
4,8470347;7,0610682
13,7033483;20,7078289
13,3648970;18,8732824
4,8500637;7,7414344
13,3769861;17,4880816
12,4784091;20,1865262
5,1582538;8,3527798
3,4133393;8,2680341
3,0157487;7,5644742
1,7708831;8,0981132
13,3947671;20,4504062
2,1228470;8,9892457
13,4304654;21,7911611
14,9654991;18,3911834
13,4708280;20,7724569
2,8459467;8,3994399
3,8666411;7,2423631
13,4194028;21,0817500
4,5350679;7,4605984
4,5052700;7,7531928
3,9090434;8,8556671
1,8940897;8,9390772
15,2594576;21,1380907
14,2098870;20,5318341
15,2541175;17,6520207
15,0973117;18,8221677
15,7321888;19,9019079
12,9427532;19,7282977
3,4783615;7,3856265
13,4278275;19,8442060
13,6523786;22,0968126
2,8907439;10,4989373
2,8242349;6,6501597
14,1055781;20,1791919
3,5062005;8,9594426
14,0378573;19,6408018
13,0143661;19,3603934
16,1342328;19,6279047
16,3294307;21,1940694
2,4954136;8,7402526
12,8132637;18,4311700
